id,url,primaryTitle,type,description,primaryImage,contentRating,startYear,endYear,releaseDate,budget,grossWorldwide,isAdult,runtimeMinutes,averageRating,numVotes
tt0059578,https://www.imdb.com/title/tt0059578/,For a Few Dollars More,movie,Two bounty killers with similar intentions but different motivations team up to track down a psychotic Mexican outlaw before he and his gang can carry out an audacious bank robbery.,https://m.media-amazon.com/images/M/MV5BNTRmOTcyYmYtMTIwNi00ZGYyLTk4YjYtZGJlZTgwZGY0NGQyXkEyXkFqcGc@._V1_.jpg,R,1965,,1967-05-10,600000,15000000,false,132,8.2,286212
tt0120382,https://www.imdb.com/title/tt0120382/,The Truman Show,movie,An insurance salesman discovers his whole life is actually a reality TV show.,https://m.media-amazon.com/images/M/MV5BNzA3ZjZlNzYtMTdjMy00NjMzLTk5ZGYtMTkyYzNiOGM1YmM3XkEyXkFqcGc@._V1_.jpg,PG,1998,,1998-06-05,60000000,264118712,false,103,8.2,1265958
tt0055031,https://www.imdb.com/title/tt0055031/,Judgment at Nuremberg,movie,"Fictionalized depiction of the 1947 Judges' Trial, the third of twelve trials of Nazi war criminals conducted by the American occupying forces in Nuremberg, Germany, in which former judges of Nazi Germany were tried for their actions.",https://m.media-amazon.com/images/M/MV5BNDc2ODQ5NTE2MV5BMl5BanBnXkFtZTcwODExMjUyNA@@._V1_.jpg,Approved,1961,,1961-12-18,3000000,12180,false,179,8.3,90432
tt0053291,https://www.imdb.com/title/tt0053291/,Some Like It Hot,movie,"After two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.",https://m.media-amazon.com/images/M/MV5BZTllZDYyNjEtY2RmMS00NmJhLWI4ODAtMTQ0NWFiZTJhZjA0XkEyXkFqcGc@._V1_.jpg,Approved,1959,,1959-03-19,2883848,208457,false,121,8.2,293233
tt0012349,https://www.imdb.com/title/tt0012349/,The Kid,movie,"The Tramp cares for an abandoned child, but events put their relationship in jeopardy.",https://m.media-amazon.com/images/M/MV5BNjkxMzY1NTQtN2YwOS00NmIwLTlkNTMtMjNkMzk1ZTk3ZDU2XkEyXkFqcGc@._V1_.jpg,Passed,1921,,1921-02-06,250000,41979,false,68,8.2,140220
tt1130884,https://www.imdb.com/title/tt1130884/,Shutter Island,movie,Two US marshals are sent to a mental institution on an inhospitable island in order to investigate the disappearance of a patient.,https://m.media-amazon.com/images/M/MV5BN2FjNWExYzEtY2YzOC00YjNlLTllMTQtNmIwM2Q1YzBhOWM1XkEyXkFqcGc@._V1_.jpg,R,2010,,2010-02-19,80000000,294941853,false,138,8.2,1535056
tt10272386,https://www.imdb.com/title/tt10272386/,The Father,movie,"A man refuses all assistance from his daughter as he ages. As he tries to make sense of his changing circumstances, he begins to doubt his loved ones, his own mind and even the fabric of his reality.",https://m.media-amazon.com/images/M/MV5BYzUxMDAyMDAtNzIyZi00OGQ1LTllMjEtYzRjOThkZTUxNTliXkEyXkFqcGc@._V1_.jpg,PG-13,2020,,2021-02-26,6000000,24048935,false,97,8.2,210155
tt0042192,https://www.imdb.com/title/tt0042192/,All About Eve,movie,A seemingly timid but secretly ruthless ingénue insinuates herself into the lives of an aging Broadway star and her circle of theater friends.,https://m.media-amazon.com/images/M/MV5BOTM4ZjUzOGUtYzdlZi00ZmM5LTk5NTEtMjQxNDVmOTc5NWNlXkEyXkFqcGc@._V1_.jpg,Approved,1950,,1950-10-27,1400000,154501,false,138,8.2,143684
tt0107290,https://www.imdb.com/title/tt0107290/,Jurassic Park,movie,"An industrialist invites some experts to visit his theme park of cloned dinosaurs. After a power failure, the creatures run loose, putting everyone's lives, including his grandchildren's, in danger.",https://m.media-amazon.com/images/M/MV5BMjM2MDgxMDg0Nl5BMl5BanBnXkFtZTgwNTM2OTM5NDE@._V1_.jpg,PG-13,1993,,1993-06-11,63000000,1104379926,false,127,8.2,1110480
tt0469494,https://www.imdb.com/title/tt0469494/,There Will Be Blood,movie,"A story of family, religion, hatred, oil and madness, focusing on a turn-of-the-century prospector in the early days of the business.",https://m.media-amazon.com/images/M/MV5BMjAxODQ4MDU5NV5BMl5BanBnXkFtZTcwMDU4MjU1MQ@@._V1_.jpg,R,2007,,2008-01-25,25000000,76186873,false,158,8.2,665946
tt0112641,https://www.imdb.com/title/tt0112641/,Casino,movie,"In Las Vegas, two best friends--a casino executive and a Mafia enforcer--compete for a gambling empire and a fast-living, fast-loving socialite.",https://m.media-amazon.com/images/M/MV5BMDRlZWZjZjYtYzY2NS00ZWVjLTkwYzAtZTA2ZDAzMGRiYmYwXkEyXkFqcGc@._V1_.jpg,R,1995,,1995-11-22,52000000,116112375,false,178,8.2,587691
tt0167404,https://www.imdb.com/title/tt0167404/,The Sixth Sense,movie,A child psychologist starts treating a young boy with a disturbing secret.,https://m.media-amazon.com/images/M/MV5BZWQ2OTY0M2UtMTQxNC00MmIzLTllNDQtNDQ0MTQyYzI2M2ZiXkEyXkFqcGc@._V1_.jpg,PG-13,1999,,1999-08-06,40000000,672806432,false,107,8.2,1092295
tt0089881,https://www.imdb.com/title/tt0089881/,Ran,movie,"In Medieval Japan, an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them and cause them to turn on each other...and him.",https://m.media-amazon.com/images/M/MV5BZDk2NDY5YjktMjEyMC00OTJhLTkzM2EtY2Q4Y2RjYzc2Yjk4XkEyXkFqcGc@._V1_.jpg,R,1985,,1985-06-01,11500000,4172381,false,160,8.2,142328
tt1745960,https://www.imdb.com/title/tt1745960/,Top Gun: Maverick,movie,"The story involves Maverick confronting his past while training a group of younger Top Gun graduates, including the son of his deceased best friend, for a dangerous mission.",https://m.media-amazon.com/images/M/MV5BMDBkZDNjMWEtOTdmMi00NmExLTg5MmMtNTFlYTJlNWY5YTdmXkEyXkFqcGc@._V1_.jpg,PG-13,2022,,2022-05-27,170000000,1495696292,false,130,8.2,762526
tt0477348,https://www.imdb.com/title/tt0477348/,No Country for Old Men,movie,Violence and mayhem ensue after a hunter stumbles upon the aftermath of a drug deal gone wrong and over two million dollars in cash near the Rio Grande.,https://m.media-amazon.com/images/M/MV5BMjA5Njk3MjM4OV5BMl5BanBnXkFtZTcwMTc5MTE1MQ@@._V1_.jpg,R,2007,,2007-11-21,25000000,171632777,false,122,8.2,1112582
tt0084787,https://www.imdb.com/title/tt0084787/,The Thing,movie,A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.,https://m.media-amazon.com/images/M/MV5BYTA3NDU5MWEtNTk4Yy00ZDNkLThmZTQtMjU3ZGVhYzAyMzU4XkEyXkFqcGc@._V1_.jpg,R,1982,,1982-06-25,15000000,20630135,false,109,8.2,493542
tt0457430,https://www.imdb.com/title/tt0457430/,Pan's Labyrinth,movie,"In 1944 Spain, a girl is sent to live with her ruthless stepfather. During the night, she meets a fairy who takes her to an old faun. He tells her she's a princess, but must prove her royalty by surviving three gruesome tasks.",https://m.media-amazon.com/images/M/MV5BOTc1NTAxMWItMWFlNy00MmU2LTkwMTMtNzMwOTg5OTQ5YTFiXkEyXkFqcGc@._V1_.jpg,R,2006,,2007-01-19,19000000,83863565,false,118,8.2,721498
tt0105695,https://www.imdb.com/title/tt0105695/,Unforgiven,movie,Retired Old West gunslinger Will Munny reluctantly takes on one last job to avenge an injustice with the help of his old partner and a newer outlaw known simply as The Schofield Kid.,https://m.media-amazon.com/images/M/MV5BNmZmMzM3YWMtZjg5Yi00M2MxLTg3ZGItNGU4YjQxNDAxM2Q4XkEyXkFqcGc@._V1_.jpg,R,1992,,1992-08-07,14400000,159167799,false,130,8.2,451533
tt0268978,https://www.imdb.com/title/tt0268978/,A Beautiful Mind,movie,"A mathematical genius, John Nash made an astonishing discovery early in his career and stood on the brink of international acclaim. But the handsome and arrogant Nash soon found himself on a harrowing journey of self-discovery.",https://m.media-amazon.com/images/M/MV5BNzljZTk5ZDgtZTQ1Zi00NTM4LThlOGUtZDk2MGM4NDQ4NWQyXkEyXkFqcGc@._V1_.jpg,PG-13,2001,,2002-01-04,58000000,316791257,false,135,8.2,1016909
tt0266697,https://www.imdb.com/title/tt0266697/,Kill Bill: Vol. 1,movie,"After waking from a four-year coma, a former assassin wreaks vengeance on the team of assassins who betrayed her.",https://m.media-amazon.com/images/M/MV5BZmMyYzJlZmYtY2I3NC00NjAyLTkyZWItZjdjZDI1YTYyYTEwXkEyXkFqcGc@._V1_.jpg,R,2003,,2003-10-10,30000000,180908413,false,111,8.2,1242408
tt0040897,https://www.imdb.com/title/tt0040897/,The Treasure of the Sierra Madre,movie,Two down-on-their-luck Americans searching for work in 1920s Mexico convince an old prospector to help them mine for gold in the Sierra Madre Mountains.,https://m.media-amazon.com/images/M/MV5BOWM1YjFmODEtMWNhMC00YmI1LWI0Y2EtYzg0YTBhZWI4ODE3XkEyXkFqcGc@._V1_.jpg,Approved,1948,,1948-01-24,3000000,5014000,false,126,8.2,136615
tt1392214,https://www.imdb.com/title/tt1392214/,Prisoners,movie,"Keller Dover is facing every parent's worst nightmare. His six-year-old daughter, Anna, is missing, together with her friend, Joy, and as minutes turn to hours, panic sets in. The only lead is an RV that had been parked on their street.",https://m.media-amazon.com/images/M/MV5BMTg0NTIzMjQ1NV5BMl5BanBnXkFtZTcwNDc3MzM5OQ@@._V1_.jpg,R,2013,,2013-09-20,46000000,122127446,false,153,8.2,862216
tt0055630,https://www.imdb.com/title/tt0055630/,Yojimbo,movie,A crafty ronin comes to a town divided by two criminal gangs and decides to play them against each other to free the town.,https://m.media-amazon.com/images/M/MV5BYzFkODA1N2QtY2UyMC00NTMwLWEyNzctMmE3YjIzNzE1MzY4XkEyXkFqcGc@._V1_.jpg,Not Rated,1961,,1961-09-13,0,66365,false,110,8.2,136668
tt0266543,https://www.imdb.com/title/tt0266543/,Finding Nemo,movie,"After his son is captured in the Great Barrier Reef and taken to Sydney, a timid clownfish sets out on a journey to bring him home.",https://m.media-amazon.com/images/M/MV5BMTc5NjExNTA5OV5BMl5BanBnXkFtZTYwMTQ0ODY2._V1_.jpg,G,2003,,2003-05-30,94000000,941637960,false,100,8.2,1152296
tt0057115,https://www.imdb.com/title/tt0057115/,The Great Escape,movie,Allied prisoners of war plan for several hundred of their men to escape from a German camp during World War II.,https://m.media-amazon.com/images/M/MV5BMDRhNmJjMzEtMWU5MC00YmEyLTg3ZmYtNzYxZTI1ZGU4ZjI1XkEyXkFqcGc@._V1_.jpg,Approved,1963,,1963-07-04,4000000,230637,false,172,8.2,266723
tt0071853,https://www.imdb.com/title/tt0071853/,Monty Python and the Holy Grail,movie,"King Arthur and his Knights of the Round Table embark on a surreal, low-budget search for the Holy Grail, encountering many, very silly obstacles.",https://m.media-amazon.com/images/M/MV5BYWY4YmUzZmUtMzQ0ZS00N2Y2LWJlODQtN2IwMDc1MWQwMmU3XkEyXkFqcGc@._V1_.jpg,PG,1975,,1975-05-25,229575,2817496,false,91,8.2,584716
tt0347149,https://www.imdb.com/title/tt0347149/,Howl's Moving Castle,movie,"When an unconfident young woman is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle.",https://m.media-amazon.com/images/M/MV5BMTY1OTg0MjE3MV5BMl5BanBnXkFtZTcwNTUxMTkyMQ@@._V1_.jpg,PG,2004,,2005-06-17,24000000,240695383,false,119,8.2,477690
tt0080678,https://www.imdb.com/title/tt0080678/,The Elephant Man,movie,"A Victorian surgeon rescues a heavily disfigured man who is mistreated while scraping a living as a side-show freak. Behind his monstrous façade, there is revealed a person of kindness, intelligence and sophistication.",https://m.media-amazon.com/images/M/MV5BMGE3MDZhNmMtMmUxZS00MDJmLTgxYmQtOGU4ODU0Y2JmNDI1XkEyXkFqcGc@._V1_.jpg,PG,1980,,1980-10-10,5000000,26028672,false,124,8.2,270932
tt0046912,https://www.imdb.com/title/tt0046912/,Dial M for Murder,movie,A former tennis star arranges the murder of his adulterous wife.,https://m.media-amazon.com/images/M/MV5BZmYzNDgzYjgtNmU3Ny00YzUxLWE3OWUtMjIxZmNkYTVhNDZmXkEyXkFqcGc@._V1_.jpg,PG,1954,,1954-05-29,1400000,45313,false,105,8.2,196580
tt14961016,https://www.imdb.com/title/tt14961016/,I'm Still Here,movie,"A mother is forced to reinvent herself when her family's life is shattered by an act of arbitrary violence during the tightening grip of a military dictatorship in Brazil, 1971.",https://m.media-amazon.com/images/M/MV5BM2FjMjBiZjgtZDkyYy00YTRlLTk5N2QtODE2ZWIyYWE0Yzg0XkEyXkFqcGc@._V1_.jpg,PG-13,2024,,2025-02-07,8000000,29937463,false,137,8.4,93603
tt0031381,https://www.imdb.com/title/tt0031381/,Gone with the Wind,movie,A sheltered and manipulative Southern belle and a roguish profiteer face off in a turbulent romance as the society around them crumbles with the end of slavery and is rebuilt during the Civil War and Reconstruction periods.,https://m.media-amazon.com/images/M/MV5BYmYxZTE3YzMtYmE2Yy00NmFlLTkzYTAtYTAzN2IzNDFkN2E0XkEyXkFqcGc@._V1_.jpg,G,1939,,1940-01-17,3977000,402382193,false,238,8.2,344509
tt0042876,https://www.imdb.com/title/tt0042876/,Rashomon,movie,"The rape of a bride and the murder of her samurai husband are recalled from the perspectives of a bandit, the bride, the samurai's ghost and a woodcutter.",https://m.media-amazon.com/images/M/MV5BMjEzMzA4NDE2OF5BMl5BanBnXkFtZTcwNTc5MDI2NQ@@._V1_.jpg,Not Rated,1950,,1951-12-26,250000,136931,false,88,8.2,188108
tt4729430,https://www.imdb.com/title/tt4729430/,Klaus,movie,"A simple act of kindness always sparks another, even in a frozen, faraway place. When Smeerensburg's new postman, Jesper, befriends toymaker Klaus, their gifts melt an age-old feud and deliver a sleigh full of holiday traditions.",https://m.media-amazon.com/images/M/MV5BZDA4ODhlMzctNGRmYi00NmViLTkxZGYtZjRkNGQ5YzYwYWVlXkEyXkFqcGc@._V1_.jpg,PG,2019,,2019-11-15,40000000,0,false,96,8.2,211653
tt0071315,https://www.imdb.com/title/tt0071315/,Chinatown,movie,"A private detective hired to expose an adulterer in 1930s Los Angeles finds himself caught up in a web of deceit, corruption, and murder.",https://m.media-amazon.com/images/M/MV5BNmRmZTE0NmUtZjhiZi00MzQ3LTk3ZjctN2Q3ODYzY2U3MDk3XkEyXkFqcGc@._V1_.jpg,R,1974,,1974-06-20,6000000,29231954,false,130,8.1,362830
tt1305806,https://www.imdb.com/title/tt1305806/,The Secret in Their Eyes,movie,A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.,https://m.media-amazon.com/images/M/MV5BMTgwNTI3OTczOV5BMl5BanBnXkFtZTcwMTM3MTUyMw@@._V1_.jpg,R,2009,,2010-05-21,2000000,35079650,false,129,8.2,231068
tt0120735,https://www.imdb.com/title/tt0120735/,"Lock, Stock and Two Smoking Barrels",movie,"When four small-time criminals lose a rigged poker game against a London kingpin, he gives them one week to settle their enormous debt.",https://m.media-amazon.com/images/M/MV5BMmY1M2M5ZmMtYzllZC00YzAxLTk4MjktZDJkNjA1MTUwMGQ4XkEyXkFqcGc@._V1_.jpg,R,1998,,1998-08-28,960000,3753929,false,107,8.1,632349
tt0434409,https://www.imdb.com/title/tt0434409/,V for Vendetta,movie,"In a future British dystopian society, a shadowy freedom fighter, known only by the alias of ""V"", plots to overthrow the tyrannical government - with the help of a young woman.",https://m.media-amazon.com/images/M/MV5BOTI5ODc3NzExNV5BMl5BanBnXkFtZTcwNzYxNzQzMw@@._V1_.jpg,R,2005,,2006-03-17,54000000,134686457,false,132,8.1,1209602
tt2096673,https://www.imdb.com/title/tt2096673/,Inside Out,movie,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.",https://m.media-amazon.com/images/M/MV5BOTgxMDQwMDk0OF5BMl5BanBnXkFtZTgwNjU5OTg2NDE@._V1_.jpg,PG,2015,,2015-06-19,175000000,859076254,false,95,8.1,858824
tt29623480,https://www.imdb.com/title/tt29623480/,The Wild Robot,movie,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",https://m.media-amazon.com/images/M/MV5BZjM2M2E3YzAtZDJjYy00MDhkLThiYmItOGZhNzQ3NTgyZmI0XkEyXkFqcGc@._V1_.jpg,PG,2024,,2024-09-27,78000000,333165945,false,102,8.2,151172
tt5027774,https://www.imdb.com/title/tt5027774/,"Three Billboards Outside Ebbing, Missouri",movie,A mother personally challenges the local authorities to solve her daughter's murder when they fail to catch the culprit.,https://m.media-amazon.com/images/M/MV5BMjI0ODcxNzM1N15BMl5BanBnXkFtZTgwMzIwMTEwNDI@._V1_.jpg,R,2017,,2017-12-01,15000000,162729321,false,115,8.1,578590
tt0050212,https://www.imdb.com/title/tt0050212/,The Bridge on the River Kwai,movie,"British POWs are forced to build a railway bridge across the river Kwai for their Japanese captors in occupied Burma, not knowing that the allied forces are planning a daring commando raid through the jungle to destroy it.",https://m.media-amazon.com/images/M/MV5BNzdkYmU2YmItNmZiYy00OWQyLTg0YWYtZmUxM2U3YTRiNTQ1XkEyXkFqcGc@._V1_.jpg,PG,1957,,1957-12-14,3000000,27200530,false,161,8.1,240447
tt0117951,https://www.imdb.com/title/tt0117951/,Trainspotting,movie,"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out despite the allure of drugs and the influence of friends.",https://m.media-amazon.com/images/M/MV5BYmVkNGJkMzQtYWQwOS00OTZmLThjODQtZjNjNzllYzRiNTE0XkEyXkFqcGc@._V1_.jpg,R,1996,,1996-08-09,1500000,16981823,false,93,8.1,745990
tt0081398,https://www.imdb.com/title/tt0081398/,Raging Bull,movie,"The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.",https://m.media-amazon.com/images/M/MV5BMjlkYmYyZWQtNTZkOS00ZjA0LWEwNWUtNzE2ZGNiYjg0MjA2XkEyXkFqcGc@._V1_.jpg,R,1980,,1980-12-19,18000000,23405883,false,129,8.1,393315
tt0264464,https://www.imdb.com/title/tt0264464/,Catch Me If You Can,movie,"Barely 17 yet, Frank is a skilled forger who has passed as a doctor, lawyer and pilot. FBI agent Carl becomes obsessed with tracking down the con man, who only revels in the pursuit.",https://m.media-amazon.com/images/M/MV5BMTY5MzYzNjc5NV5BMl5BanBnXkFtZTYwNTUyNTc2._V1_.jpg,PG-13,2002,,2002-12-25,52000000,352114312,false,141,8.1,1153631
tt0116282,https://www.imdb.com/title/tt0116282/,Fargo,movie,Minnesota car salesman Jerry Lundegaard's inept crime falls apart due to his and his henchmen's bungling and the persistent police work of the quite pregnant Marge Gunderson.,https://m.media-amazon.com/images/M/MV5BNjg4MWE0MjEtODFhNy00MjA5LTg5ODktMzgwNWFmZTAwNjBlXkEyXkFqcGc@._V1_.jpg,R,1996,,1996-04-05,7000000,60611975,false,98,8.1,751254
tt1291584,https://www.imdb.com/title/tt1291584/,Warrior,movie,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother.",https://m.media-amazon.com/images/M/MV5BMTk4ODk5MTMyNV5BMl5BanBnXkFtZTcwMDMyNTg0Ng@@._V1_.jpg,PG-13,2011,,2011-09-09,25000000,23308615,false,140,8.1,511716
tt1201607,https://www.imdb.com/title/tt1201607/,Harry Potter and the Deathly Hallows: Part 2,movie,"As the battle between the forces of good and evil in the wizarding world escalates, Harry Potter draws ever closer to his final confrontation with Voldemort.",https://m.media-amazon.com/images/M/MV5BOTA1Mzc2N2ItZWRiNS00MjQzLTlmZDQtMjU0NmY1YWRkMGQ4XkEyXkFqcGc@._V1_.jpg,PG-13,2011,,2011-07-15,125000000,1342499744,false,130,8.1,989630
tt1205489,https://www.imdb.com/title/tt1205489/,Gran Torino,movie,"After a Hmong teenager tries to steal his prized 1972 Gran Torino, a disgruntled, prejudiced Korean War veteran seeks to redeem both the boy and himself.",https://m.media-amazon.com/images/M/MV5BMTc5NTk2OTU1Nl5BMl5BanBnXkFtZTcwMDc3NjAwMg@@._V1_.jpg,R,2008,,2009-01-09,33000000,269958228,false,116,8.1,835317
tt0405159,https://www.imdb.com/title/tt0405159/,Million Dollar Baby,movie,"Frankie, an ill-tempered old coach, reluctantly agrees to train aspiring boxer Maggie. Impressed with her determination and talent, he helps her become the best and the two soon form a close bond.",https://m.media-amazon.com/images/M/MV5BMTkxNzA1NDQxOV5BMl5BanBnXkFtZTcwNTkyMTIzMw@@._V1_.jpg,PG-13,2004,,2005-01-28,30000000,216763646,false,132,8.1,742762
tt0096283,https://www.imdb.com/title/tt0096283/,My Neighbor Totoro,movie,"When two girls move to the country to be near their ailing mother, they have adventures with the wondrous forest spirits who live nearby.",https://m.media-amazon.com/images/M/MV5BYWM3MDE3YjEtMzIzZC00ODE5LTgxNTItNmUyMTBkM2M2NmNiXkEyXkFqcGc@._V1_.jpg,G,1988,,1990-07-13,3700000,30320800,false,86,8.1,403022
tt10872600,https://www.imdb.com/title/tt10872600/,Spider-Man: No Way Home,movie,"With Spider-Man's identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear.",https://m.media-amazon.com/images/M/MV5BMmFiZGZjMmEtMTA0Ni00MzA2LTljMTYtZGI2MGJmZWYzZTQ2XkEyXkFqcGc@._V1_.jpg,PG-13,2021,,2021-12-17,200000000,1952723719,false,148,8.2,939063
tt1392190,https://www.imdb.com/title/tt1392190/,Mad Max: Fury Road,movie,"In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshipper and a drifter named Max.",https://m.media-amazon.com/images/M/MV5BZDRkODJhOTgtOTc1OC00NTgzLTk4NjItNDgxZDY4YjlmNDY2XkEyXkFqcGc@._V1_.jpg,R,2015,,2015-05-15,150000000,380437267,false,120,8.1,1157643
tt0052618,https://www.imdb.com/title/tt0052618/,Ben-Hur,movie,"A Jewish prince is betrayed and sent into slavery by a Roman friend in 1st-century Jerusalem, but it's not long before he regains his freedom and comes back for revenge.",https://m.media-amazon.com/images/M/MV5BNjg2M2E1YzYtOThmMC00NjAyLWI5MzgtMDEwOGFiODdlOGUzXkEyXkFqcGc@._V1_.jpg,G,1959,,1959-11-18,15000000,74439321,false,212,8.1,261395
tt0118849,https://www.imdb.com/title/tt0118849/,Children of Heaven,movie,"After a boy loses his sister's pair of shoes, he goes on a series of adventures in order to find them. When he can't, he tries a new way to ""win"" a new pair.",https://m.media-amazon.com/images/M/MV5BZWZlMjNhNzgtZGRhOS00Y2U5LThjOTctODNjZTI0ZTBiYzBhXkEyXkFqcGc@._V1_.jpg,PG,1997,,1999-01-22,180000,933933,false,89,8.2,84848
tt0072684,https://www.imdb.com/title/tt0072684/,Barry Lyndon,movie,An Irish rogue wins the heart of a rich widow and assumes her dead husband's aristocratic position in 18th-century England.,https://m.media-amazon.com/images/M/MV5BNmM2MGQ5Y2UtYzA3ZC00ZDJlLTkwNDYtMjBmZGExZDJiN2RlXkEyXkFqcGc@._V1_.jpg,PG,1975,,1975-12-18,11000000,279084,false,185,8.1,191603
tt2024544,https://www.imdb.com/title/tt2024544/,12 Years a Slave,movie,"In the antebellum United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery.",https://m.media-amazon.com/images/M/MV5BMjExMTEzODkyN15BMl5BanBnXkFtZTcwNTU4NTc4OQ@@._V1_.jpg,R,2013,,2013-11-08,20000000,187734091,false,134,8.1,761116
tt0112471,https://www.imdb.com/title/tt0112471/,Before Sunrise,movie,"A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together.",https://m.media-amazon.com/images/M/MV5BZDZhZmI1ZTUtYWI3NC00NTMwLTk3NWMtNDc0OGNjM2I0ZjlmXkEyXkFqcGc@._V1_.jpg,R,1995,,1995-01-27,2500000,6568101,false,101,8.1,356144
tt0097165,https://www.imdb.com/title/tt0097165/,Dead Poets Society,movie,"Maverick teacher John Keating returns in 1959 to the prestigious New England boys' boarding school where he was once a star student, using poetry to embolden his pupils to new heights of self-expression.",https://m.media-amazon.com/images/M/MV5BMDYwNGVlY2ItMWYxMS00YjZiLWE5MTAtYWM5NWQ2ZWJjY2Q3XkEyXkFqcGc@._V1_.jpg,PG,1989,,1989-06-09,16400000,235860116,false,128,8.1,584947
tt0083658,https://www.imdb.com/title/tt0083658/,Blade Runner,movie,A blade runner must pursue and terminate four replicants who stole a ship in space and have returned to Earth to find their creator.,https://m.media-amazon.com/images/M/MV5BOWQ4YTBmNTQtMDYxMC00NGFjLTkwOGQtNzdhNmY1Nzc1MzUxXkEyXkFqcGc@._V1_.jpg,R,1982,,1982-06-25,28000000,41758452,false,117,8.1,849531
tt2278388,https://www.imdb.com/title/tt2278388/,The Grand Budapest Hotel,movie,"A writer encounters the owner of an aging high-class hotel, who tells him of his early years serving as a lobby boy in the hotel's glorious years under an exceptional concierge.",https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_.jpg,R,2014,,2014-03-28,25000000,174567384,false,99,8.1,920637
tt2119532,https://www.imdb.com/title/tt2119532/,Hacksaw Ridge,movie,"World War II American Army Medic Desmond T. Doss, serving during the Battle of Okinawa, refuses to kill people and becomes the first man in American history to receive the Medal of Honor without firing a shot.",https://m.media-amazon.com/images/M/MV5BMjQ1NjM3MTUxNV5BMl5BanBnXkFtZTgwMDc5MTY5OTE@._V1_.jpg,R,2016,,2016-11-04,40000000,180563636,false,139,8.1,630714
tt2267998,https://www.imdb.com/title/tt2267998/,Gone Girl,movie,The husband of a missing woman becomes the chief suspect in her disappearance.,https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_.jpg,R,2014,,2014-10-03,61000000,370890259,false,149,8.1,1113141
tt0353969,https://www.imdb.com/title/tt0353969/,Memories of Murder,movie,"In a small Korean province in 1986, two detectives struggle with the case of multiple young women being found raped and murdered by an unknown culprit.",https://m.media-amazon.com/images/M/MV5BYmRjOWE5NmMtYTdkYS00ODFlLWJiMTMtYzE2NDZlZjlkZDQ0XkEyXkFqcGc@._V1_.jpg,Not Rated,2003,,2003-05-02,2800000,1210156,false,132,8.1,236990
tt0107207,https://www.imdb.com/title/tt0107207/,In the Name of the Father,movie,"An Irish man's coerced confession to an I.R.A. bombing he did not commit results in the imprisonment of his father as well. Meanwhile, a British lawyer fights to clear their names and free them.",https://m.media-amazon.com/images/M/MV5BMGZiZDVjNzYtZWM4ZC00MzVkLThhNDEtMDJlOTBhYzVjMmNhXkEyXkFqcGc@._V1_.jpg,R,1993,,1994-02-25,13000000,65796862,false,133,8.1,194565
tt0198781,https://www.imdb.com/title/tt0198781/,"Monsters, Inc.",movie,"In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, two monsters realize things may not be what they think.",https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_.jpg,G,2001,,2001-11-23,115000000,579770299,false,92,8.1,1020154
tt0382932,https://www.imdb.com/title/tt0382932/,Ratatouille,movie,A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant.,https://m.media-amazon.com/images/M/MV5BMTMzODU0NTkxMF5BMl5BanBnXkFtZTcwMjQ4MzMzMw@@._V1_.jpg,G,2007,,2007-06-27,150000000,623729107,false,111,8.1,876084
